HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.segment_id,Input.osm_id,Input.osm_name,Input.osm_type,Input.start_lat,Input.start_long,Input.end_lat,Input.end_long,Input.gsv_metadata,Input.copyright,Input.date,Input.location,Input.pano_id,Input.status,Input.url_img0,Input.url_img90,Input.url_img180,Input.url_img270,Answer.Do you see any of the following?,Answer.Does the road have any...?,Answer.If there are any road markings are they clear?,Approve,Reject
3IWA71V4TIL2A6LEDW8ET6X51JUX6N,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:25 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:25 PDT 2018,,,3IJXV6UZ1YO0SERXW0GDPBW64G5IRJ,A14I3K8UN3612X,Approved,Wed Jun 06 15:20:24 PDT 2018,Wed Jun 06 15:22:31 PDT 2018,Sat Jun 09 15:22:31 PDT 2018,2018-06-09 22:23:14 UTC,,,127,100% (275/275),100% (275/275),100% (275/275),205,1373,116847250,ถนนฉลองกรุง,tertiary,13.7340448,100.7859319,13.73739292,100.7890364,"{u'date': u'2016-07', u'status': u'OK', u'location': {u'lat': 13.7340121135, u'lng': 100.785963726}, u'copyright': u'© 2017 Google', u'pano_id': u'yaxBryqBGJPyIx0diHoPcQ'}",© 2017 Google,2016-07,"{u'lat': 13.7340121135, u'lng': 100.785963726}",yaxBryqBGJPyIx0diHoPcQ,OK,bangkok/img0_0205.jpg,bangkok/img90_0205.jpg,bangkok/img180_0205.jpg,bangkok/img270_0205.jpg,,,Yes,,
33QQ60S6ASNFFR5462HA0YOAUYRU0R,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:11 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:11 PDT 2018,,,3QHK8ZVMINNF28IEL6R0HCJU3YYLBP,A3LA5P3N3KI8U7,Approved,Wed Jun 06 15:24:51 PDT 2018,Wed Jun 06 15:27:31 PDT 2018,Sat Jun 09 15:27:31 PDT 2018,2018-06-09 22:28:14 UTC,,,160,100% (250/250),100% (250/250),100% (250/250),5,27,24678686,ถนนอังรีดูนังต์,secondary,13.73990607,100.5348807,13.7453247,100.5357801,"{u'date': u'2016-11', u'status': u'OK', u'location': {u'lat': 13.7399435205, u'lng': 100.534903055}, u'copyright': u'© 2017 Google', u'pano_id': u'N7RgSMHrz7UwqyLCkWyzeQ'}",© 2017 Google,2016-11,"{u'lat': 13.7399435205, u'lng': 100.534903055}",N7RgSMHrz7UwqyLCkWyzeQ,OK,bangkok/img0_0005.jpg,bangkok/img90_0005.jpg,bangkok/img180_0005.jpg,bangkok/img270_0005.jpg,A paved sidewalk,,Yes,,
3V8JSVE8YYVVNQ43OADEO8WRKNDEYW,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:25 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:25 PDT 2018,,,3W2LOLRXLCKRY9HLW31P2RBJWKVKRX,A2653BIPJKEMRK,Approved,Wed Jun 06 15:23:57 PDT 2018,Wed Jun 06 15:24:12 PDT 2018,Sat Jun 09 15:24:12 PDT 2018,2018-06-09 22:24:17 UTC,,,15,100% (62/62),100% (62/62),100% (62/62),206,1375,116847250,ถนนฉลองกรุง,tertiary,13.7412321,100.7912787,13.74555323,100.7926304,"{u'date': u'2016-07', u'status': u'OK', u'location': {u'lat': 13.7412051409, u'lng': 100.791211931}, u'copyright': u'© 2017 Google', u'pano_id': u'-Iq-CFd_9ziynsZLUUzumw'}",© 2017 Google,2016-07,"{u'lat': 13.7412051409, u'lng': 100.791211931}",#NAME?,OK,bangkok/img0_0206.jpg,bangkok/img90_0206.jpg,bangkok/img180_0206.jpg,bangkok/img270_0206.jpg,A paved sidewalk,,Yes,,
32W3UF2EZOQ0SL653CJCIVSH4A1C4G,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:27 PDT 2018,2,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sun Jun 10 09:25:51 PDT 2018,,,34BBWHLWHBG50A8JVUQJCA4NWYHWI3,AKWH1P9W1KL35,Approved,Thu Jun 07 09:45:12 PDT 2018,Thu Jun 07 09:45:33 PDT 2018,Sun Jun 10 09:45:33 PDT 2018,Sun Jun 10 09:21:47 PDT 2018,,,21,100% (29/29),100% (29/29),100% (29/29),600,3843,199388259,ถนนรัชดาภิเษก,primary,13.7154926,100.478304,13.71527,100.4783537,"{u'date': u'2016-11', u'status': u'OK', u'location': {u'lat': 13.7155134895, u'lng': 100.478318453}, u'copyright': u'© 2017 Google', u'pano_id': u'd3keSizEtczjuu8iac3Xyw'}",© 2017 Google,2016-11,"{u'lat': 13.7155134895, u'lng': 100.478318453}",d3keSizEtczjuu8iac3Xyw,OK,bangkok/img0_0600.jpg,bangkok/img90_0600.jpg,bangkok/img180_0600.jpg,bangkok/img270_0600.jpg,Litter,Cracks|Potholes,No,,
366FYU4PTGU03LFMKVCNF0HGM84KE7,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:41 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:41 PDT 2018,,,3ZWFC4W1UVCGINP7VSASMEJEOOGRF4,A14I3K8UN3612X,Approved,Wed Jun 06 15:27:31 PDT 2018,Wed Jun 06 15:29:44 PDT 2018,Sat Jun 09 15:29:44 PDT 2018,2018-06-09 22:30:15 UTC,,,133,100% (275/275),100% (275/275),100% (275/275),800,5037,336745574,ถนนพุทธมณฑล สาย 1,secondary,13.7557281,100.4272422,13.7513969,100.4275397,"{u'date': u'2016-10', u'status': u'OK', u'location': {u'lat': 13.7557640526, u'lng': 100.427237727}, u'copyright': u'© 2017 Google', u'pano_id': u'NW40qPgNQ_HWgXHvb8aOwA'}",© 2017 Google,2016-10,"{u'lat': 13.7557640526, u'lng': 100.427237727}",NW40qPgNQ_HWgXHvb8aOwA,OK,bangkok/img0_0800.jpg,bangkok/img90_0800.jpg,bangkok/img180_0800.jpg,bangkok/img270_0800.jpg,,Cracks,Yes,,
33K3E8REWW0PEK426B5CDKTW7EKX89,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:25 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:25 PDT 2018,,,3PW9OPU9PRP8OOEE93G6W47CBMH21Z,A3KCUB6P3IE8NL,Approved,Wed Jun 06 15:25:58 PDT 2018,Wed Jun 06 15:27:42 PDT 2018,Sat Jun 09 15:27:42 PDT 2018,2018-06-09 22:28:15 UTC,,,104,100% (73/73),100% (73/73),100% (73/73),207,1376,116847250,ถนนฉลองกรุง,tertiary,13.74555323,100.7926304,13.74989399,100.7939139,"{u'date': u'2016-07', u'status': u'OK', u'location': {u'lat': 13.7455252714, u'lng': 100.792625252}, u'copyright': u'© 2017 Google', u'pano_id': u'OsBd1nyTaDEGQY1RwlATcg'}",© 2017 Google,2016-07,"{u'lat': 13.7455252714, u'lng': 100.792625252}",OsBd1nyTaDEGQY1RwlATcg,OK,bangkok/img0_0207.jpg,bangkok/img90_0207.jpg,bangkok/img180_0207.jpg,bangkok/img270_0207.jpg,A paved sidewalk,Cracks,Yes,,
338431Z1FLK82G564TOGLOX8L23OR7,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:10 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:10 PDT 2018,,,3X4JMASXCNE25CTSWD5HJSR600MB05,AJWES6SFIP3AT,Approved,Wed Jun 06 15:22:22 PDT 2018,Wed Jun 06 15:24:14 PDT 2018,Sat Jun 09 15:24:14 PDT 2018,2018-06-09 22:24:17 UTC,,,112,52% (134/260),52% (134/260),52% (134/260),400,2635,156763647,ถนนรัชดาภิเษก,primary,13.7900846,100.5742335,13.7894073,100.574204,"{u'date': u'2014-09', u'status': u'OK', u'location': {u'lat': 13.7900992961, u'lng': 100.574275158}, u'copyright': u'© 2017 Google', u'pano_id': u'Sp7_3UJY0UTOkECoFi-MAQ'}",© 2017 Google,2014-09,"{u'lat': 13.7900992961, u'lng': 100.574275158}",Sp7_3UJY0UTOkECoFi-MAQ,OK,bangkok/img0_0400.jpg,bangkok/img90_0400.jpg,bangkok/img180_0400.jpg,bangkok/img270_0400.jpg,,,Yes,,
3HJ1EVZS2OOJGRCKLV4OXLZXQB7R3F,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:11 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:11 PDT 2018,,,3X1FV8S5JYWEPU2JFWLK5W8TA9RGVJ,A3KCUB6P3IE8NL,Approved,Wed Jun 06 15:22:45 PDT 2018,Wed Jun 06 15:22:54 PDT 2018,Sat Jun 09 15:22:54 PDT 2018,2018-06-09 22:23:16 UTC,,,9,100% (73/73),100% (73/73),100% (73/73),6,40,24715228,ถนนข้าวหลาม,tertiary,13.73623,100.5135904,13.7369345,100.5155475,"{u'date': u'2016-10', u'status': u'OK', u'location': {u'lat': 13.7362507494, u'lng': 100.513601244}, u'copyright': u'© 2017 Google', u'pano_id': u'rCNd1_9AD70znUzLbtJHyw'}",© 2017 Google,2016-10,"{u'lat': 13.7362507494, u'lng': 100.513601244}",rCNd1_9AD70znUzLbtJHyw,OK,bangkok/img0_0006.jpg,bangkok/img90_0006.jpg,bangkok/img180_0006.jpg,bangkok/img270_0006.jpg,A paved sidewalk,,Yes,,
3YD0MU1NC269ITRQLWLSFCM3V967AT,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:25 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:25 PDT 2018,,,3ZPBJO59KQ66V9X88H38KAENP22DHI,A14I3K8UN3612X,Approved,Wed Jun 06 15:26:36 PDT 2018,Wed Jun 06 15:28:46 PDT 2018,Sat Jun 09 15:28:46 PDT 2018,2018-06-09 22:29:15 UTC,,,130,100% (275/275),100% (275/275),100% (275/275),208,1377,116847250,ถนนฉลองกรุง,tertiary,13.74989399,100.7939139,13.75367641,100.7964285,"{u'date': u'2016-07', u'status': u'OK', u'location': {u'lat': 13.7499381014, u'lng': 100.793880317}, u'copyright': u'© 2017 Google', u'pano_id': u'EZow45AhxcT_Cz-um7JXjA'}",© 2017 Google,2016-07,"{u'lat': 13.7499381014, u'lng': 100.793880317}",EZow45AhxcT_Cz-um7JXjA,OK,bangkok/img0_0208.jpg,bangkok/img90_0208.jpg,bangkok/img180_0208.jpg,bangkok/img270_0208.jpg,A paved sidewalk,,Yes,,
3KTZHH2ONIKEK85YS43323DY0A0M8E,35EE6WR8LG7XDWM9J5XGORMSQW571C,3 questions on condition of the road in the image,3 simple yes/no and checkbox questions per image,"image, tag, picture, tagging, photo, multiple choice, yes/no, checkbox",$0.05 ,Wed Jun 06 15:16:11 PDT 2018,1,BatchId:3259890;OriginalHitTemplateId:862366346;,600,259200,Sat Jun 09 15:16:11 PDT 2018,,,36DSNE9QZ63TQCJNMQK97H61689JOM,AJWES6SFIP3AT,Approved,Wed Jun 06 15:18:17 PDT 2018,Wed Jun 06 15:21:20 PDT 2018,Sat Jun 09 15:21:20 PDT 2018,2018-06-09 22:22:14 UTC,,,183,52% (134/260),52% (134/260),52% (134/260),7,47,24829068,ถนนสาทรใต้,primary,13.72467618,100.5401281,13.72336468,100.5357041,"{u'date': u'2016-10', u'status': u'OK', u'location': {u'lat': 13.7246393, u'lng': 100.5400856}, u'copyright': u'© 2017 Google', u'pano_id': u'OafXG0UJsZetsu63xeZ4wg'}",© 2017 Google,2016-10,"{u'lat': 13.7246393, u'lng': 100.5400856}",OafXG0UJsZetsu63xeZ4wg,OK,bangkok/img0_0007.jpg,bangkok/img90_0007.jpg,bangkok/img180_0007.jpg,bangkok/img270_0007.jpg,,,Yes,,
